id,price,square_feet,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated
569,898892.723660336,2133,1,3,1,0,3,1,8,1940.5229688783172,192.47703112168278,1976,0
570,1208660.8791005728,2652,5,3,1,0,3,5,8,2473.9329146791633,178.06708532083667,1964,0
571,520962.05838847224,1010,4,2,2,0,0,2,4,788.4174357716756,221.58256422832437,2009,0
572,655043.7472936509,884,5,1,2,0,0,3,6,823.4775219511077,60.52247804889225,1980,0
573,753431.0691408146,904,2,2,1,0,2,1,10,812.0198439616936,91.9801560383064,1970,0
574,1349540.5203374883,2500,4,3,1,0,3,3,10,2326.522256877356,173.47774312264391,2009,0
575,1194374.9566879845,3256,3,3,2,0,1,3,10,2821.5438914535703,434.45610854642973,2007,0
576,1056280.7030202625,2168,4,2,1,0,1,4,10,1645.3190693664105,522.6809306335895,1990,0
577,868854.1416245358,1960,3,3,2,0,0,4,3,1810.3163860863765,149.6836139136235,1995,0
578,1030813.8371356148,4136,3,2,2,0,2,3,4,3085.730088760549,1050.2699112394512,1994,0
579,868534.7192160502,3224,4,1,1,0,1,1,6,2428.5268041201334,795.4731958798666,1975,0
580,1608871.300541093,4678,3,2,2,0,1,2,11,3591.6081669691553,1086.3918330308447,2000,0
581,719884.5227403856,2548,3,1,1,0,0,2,5,1977.4049004169542,570.5950995830458,1985,0
582,1583239.5706405272,4646,2,1,2,0,3,5,8,3849.7681043351918,796.2318956648082,2001,0
583,794124.174523689,1216,5,3,2,0,1,5,9,1068.0910375719493,147.9089624280507,2000,0
584,844546.7241487337,2323,5,3,1,0,0,2,10,2163.995397283197,159.00460271680322,1952,0
585,1378186.6291947996,2581,2,3,2,1,1,3,9,1863.7643532282327,717.2356467717673,1963,0
586,1109064.561303583,3919,4,2,1,0,1,3,5,3678.3433826431137,240.65661735688627,1998,0
587,963656.528687106,2074,1,2,1,0,1,4,8,1929.5059584396977,144.49404156030232,1950,2015
588,642796.9493034146,749,1,3,2,0,1,4,7,534.4113674608996,214.58863253910044,2006,0
589,804770.9278539533,1173,1,2,1,0,1,5,12,926.7641736280508,246.2358263719492,1966,0
590,1116915.2802344155,2665,2,3,1,0,3,2,6,2407.256783786933,257.74321621306717,1999,2011
591,496160.0199014107,1270,2,2,1,0,0,3,3,1083.1755531897097,186.82444681029028,1963,0
592,1235077.810027893,4462,3,1,1,0,0,2,9,3992.4792938423648,469.52070615763523,2008,2002
593,1022949.5844236367,4863,1,1,1,0,0,1,10,4278.264781633805,584.7352183661951,1952,0
594,790967.1809996522,2484,4,3,1,0,1,2,4,2047.2942402519684,436.7057597480316,1989,0
595,995750.7569962796,1577,4,2,2,0,1,1,9,1120.1502146164576,456.84978538354244,2015,0
596,820031.843029998,735,1,2,1,0,2,4,8,621.859282129352,113.14071787064802,1983,0
597,717436.9730765349,888,1,1,2,0,1,4,7,632.3817969791637,255.6182030208363,1958,0
598,1132384.6395231688,3537,1,1,2,0,1,5,6,3009.745349980439,527.2546500195608,1970,0
599,858537.3231655224,2348,2,3,1,0,4,2,4,2113.441176283789,234.558823716211,1974,0
600,1219921.075642271,3314,2,1,2,0,0,2,12,2804.4656637995395,509.53433620046053,1993,0
601,1305821.8272926738,3874,2,3,2,0,2,1,8,3677.4156177180034,196.58438228199657,1974,2000
602,991599.4457147445,3778,5,1,1,0,0,4,7,3075.1659094204188,702.8340905795812,1958,0
603,603937.7793501127,1752,4,1,1,0,1,1,4,1554.3864290585466,197.61357094145342,2011,0
604,1719393.1828665459,4481,4,2,1,0,1,4,12,3884.1456900738717,596.8543099261283,1975,0
605,821701.0497101262,2622,3,1,2,0,1,1,9,2485.2834738163265,136.71652618367352,2006,0
606,835504.0528705268,2650,2,1,2,0,0,4,8,2327.5075908635818,322.49240913641825,1986,0
607,983254.9663190254,1829,5,3,1,0,0,1,11,1355.3030519598058,473.69694804019423,1965,0
608,1169055.476124195,1858,5,1,1,0,1,4,12,1744.4379746308082,113.56202536919182,1986,0
609,1061549.0821909707,2982,4,3,2,0,2,1,7,2585.227922315315,396.772077684685,1973,0
610,970804.4804990885,2517,2,1,2,0,0,2,11,1799.2385817349207,717.7614182650793,1975,2003
611,1292262.9572320266,1831,3,1,2,0,3,5,11,1582.7018919729062,248.2981080270938,1969,0
612,1149678.161718486,4844,2,3,2,0,0,1,3,4460.257601483152,383.74239851684797,1958,0
613,1445764.7912656718,4761,1,2,1,0,1,5,7,4019.524076233627,741.475923766373,1978,0
614,842785.1787896634,1858,2,3,2,0,2,2,11,1465.0421218658691,392.95787813413085,1980,0
615,1047260.2613435234,3677,1,3,2,0,1,2,9,3328.5211811194135,348.47881888058646,1968,0
616,1020323.7691819175,2628,1,3,2,0,3,4,8,2353.71038939123,274.2896106087701,1969,0
617,923502.3035565735,2680,3,2,2,0,1,5,8,2240.6020433349713,439.3979566650287,1976,0
618,609390.928191035,637,4,1,1,0,1,3,9,470.48211185592214,166.51788814407786,1993,0
619,879356.2258478176,3972,2,3,1,0,0,4,3,3029.6295801245187,942.3704198754813,1984,0
620,1085206.8135714503,3332,1,3,2,0,0,5,6,2947.557148831026,384.4428511689739,2020,0
621,1012144.5109480085,4079,2,2,2,0,0,1,3,3677.302288161477,401.697711838523,1971,0
622,1279433.9300899545,3531,4,3,1,0,1,1,8,2718.2214241906836,812.7785758093164,2023,0
623,936318.4984989722,4664,4,1,1,0,0,2,6,3693.8705999997933,970.1294000002067,1964,0
624,843530.9559500985,3093,5,2,2,0,0,3,3,2225.128855269404,867.8711447305959,1962,0
625,1156520.424590682,4800,4,1,2,0,0,1,11,4216.1543380398,583.8456619602002,1953,0
626,1139454.997118889,4318,3,1,1,0,0,5,6,3026.4619593957336,1291.5380406042664,2005,0
627,1229936.6760774676,4638,1,2,1,0,0,5,8,3300.5648938535096,1337.4351061464904,1972,0
628,1323902.3012562864,4323,5,3,1,0,2,1,9,3030.794851257655,1292.205148742345,1983,0
629,1613158.0704294327,4542,3,1,1,0,2,5,10,3912.1603868798634,629.8396131201366,1966,0
630,1208996.1616309825,2406,2,1,1,0,1,5,11,1935.2583573118789,470.74164268812115,1977,0
631,895852.2743435404,1260,1,1,1,0,2,2,11,975.727229823149,284.27277017685105,1963,0
632,1452110.0893395287,3945,4,1,2,0,0,3,10,3661.6513714647,283.3486285353001,1983,0
633,1033513.900364474,1399,1,2,1,0,2,2,12,1046.732777438143,352.2672225618569,2006,0
634,1343409.8972004664,4955,2,2,1,0,0,3,5,3950.82962285996,1004.1703771400398,2004,0
635,1024537.0846392766,3447,5,1,1,0,0,5,4,3223.2136944494896,223.7863055505104,2015,0
636,951148.7066592951,2219,5,3,1,0,1,3,7,1790.2373657338492,428.7626342661508,1986,0
637,638092.5381470034,780,5,1,2,0,0,5,3,654.1652687011762,125.83473129882384,2017,2000
638,916858.1600645119,3766,4,3,2,0,1,5,5,2711.8371598751723,1054.1628401248277,1975,0
639,759816.4337801465,2387,3,1,1,0,0,2,3,2142.4317913786736,244.56820862132645,2010,0
640,1317833.441521032,3766,3,3,2,0,2,2,5,3034.227388628576,731.7726113714239,2016,0
641,752630.4175775554,1166,1,1,2,0,0,4,6,1049.550158820458,116.44984117954209,2023,2005
642,1094980.3061821847,4688,4,3,2,0,0,1,9,3579.0508370756224,1108.9491629243776,2001,0
643,736431.1829473126,1171,5,1,2,0,1,4,7,943.3806542268528,227.6193457731472,1967,0
644,1086689.8560924882,2469,5,1,2,0,0,4,7,2213.7973309713025,255.20266902869753,2002,0
645,1323089.7435798645,4656,2,3,2,0,0,3,3,4392.793720838797,263.2062791612034,2012,0
646,1166025.5644388723,3622,2,2,1,0,0,5,10,2589.3909123326716,1032.6090876673284,2002,0
647,1451054.6282174543,4400,5,3,1,0,1,5,6,3973.701795160795,426.298204839205,1976,2016
648,1119692.3850453855,1023,5,2,1,0,1,5,12,793.0012290456334,229.9987709543666,1980,0
649,754998.1778723568,2893,4,1,1,0,0,1,7,2423.425077904468,469.5749220955322,1950,0
650,1179920.814070902,3617,3,3,1,0,3,3,4,2794.2159305817136,822.7840694182864,1955,0
651,838542.8773484996,3093,2,3,2,0,2,3,3,2639.446711663198,453.55328833680187,1960,0
652,1189362.548618763,2468,3,3,1,0,1,5,11,1945.896346507333,522.103653492667,1983,0
653,867868.0316384118,2253,4,2,1,0,1,4,4,1765.0085873431792,487.9914126568208,2012,2022
654,1082265.0902223594,2796,5,2,2,0,0,1,8,1983.7188807422187,812.2811192577813,2002,0
655,901886.9166259107,2761,3,1,2,0,1,4,3,2034.1394201751057,726.8605798248943,1967,0
656,915720.9525825866,2786,5,2,1,1,0,2,3,2588.944965509806,197.05503449019398,1970,2004
657,1657543.814614944,4702,5,2,2,0,0,3,11,4464.8751176405,237.12488235949968,1968,0
658,1195834.9081534627,3378,1,1,2,0,4,3,6,3023.7496263218823,354.25037367811774,1953,0
659,1642117.150959619,4643,3,3,2,0,1,4,11,3583.0177542058245,1059.9822457941755,1978,0
660,1138463.2774366091,4144,3,3,2,0,0,1,7,3317.733163427562,826.266836572438,1974,2012
661,1138432.7227791005,4932,5,1,1,0,0,3,9,4364.2077598992,567.7922401008,2005,2023
662,880115.4273486604,2555,4,3,2,0,1,4,3,2407.1380344591425,147.86196554085745,2012,0
663,877881.1833815901,1776,1,2,1,0,0,1,8,1445.429199803839,330.5708001961609,1976,0
664,1040113.3518886743,3266,5,1,1,0,0,4,10,2963.5050520829577,302.4949479170423,2009,0
665,535315.6968764603,802,2,1,2,0,0,1,3,756.9013189810427,45.098681018957336,1998,0
666,1024133.2305560043,1138,2,1,2,0,0,5,11,1045.103117165433,92.8968828345669,2014,0
667,603587.4879329071,555,1,3,2,0,1,1,5,420.0170273645216,134.9829726354784,1987,2019
668,545658.7426237274,1025,4,1,1,0,0,2,3,719.5581651181284,305.4418348818716,2001,0
669,1178079.8461149968,4623,5,1,2,0,1,5,3,3804.8234310026605,818.1765689973395,1950,0
670,1077331.0346001913,2625,3,1,2,0,0,4,8,2186.2055458000186,438.7944541999814,1989,0
671,1171281.9650987878,3787,1,3,2,0,1,5,8,2841.4337826388196,945.5662173611804,1970,0
672,774828.8575760417,864,4,2,2,0,4,5,3,666.2896686605126,197.71033133948742,1964,0
673,901765.9415565056,2146,3,1,2,0,1,4,5,1912.7046707952452,233.2953292047548,1999,0
674,992441.1646053642,1418,2,2,1,0,2,4,9,1159.3381032138059,258.6618967861941,1997,0
675,1473707.3121738741,3297,2,3,2,0,3,2,12,2569.479103407511,727.520896592489,1981,0
676,692935.4405397027,2031,3,3,2,0,0,4,5,1737.8383653930143,293.1616346069857,1998,0
677,908058.7549270814,3845,1,3,2,0,1,3,5,3318.9653154320504,526.0346845679496,2017,2009
678,1005105.7690470625,2406,2,3,1,0,2,3,5,2146.9915597697423,259.00844023025775,1994,2016
679,1082425.696799003,3586,5,2,2,0,0,2,9,2650.689883651457,935.310116348543,1981,2020
680,814508.1954776769,2575,3,1,1,0,0,1,6,2279.8517311855,295.14826881450017,1953,0
681,767471.8311900748,1213,3,3,1,0,3,1,6,1030.8766599074843,182.12334009251572,2014,2022
682,623030.7194340714,1562,2,3,2,0,1,3,5,1115.8818134007422,446.1181865992578,2020,0
683,933632.7037368859,2476,1,2,2,0,0,4,12,2214.4388438888614,261.56115611113864,2022,0
684,1341866.7249952075,1796,5,2,2,1,0,2,11,1429.2030463186,366.79695368140005,2014,2021
685,518771.3740825667,625,1,3,1,0,2,1,4,489.1220209890058,135.87797901099418,1967,0
686,1112308.1216609022,4096,4,1,1,0,1,1,6,3326.0289552195936,769.9710447804064,2003,0
687,1518402.3694463815,3783,4,1,1,0,1,5,10,2975.4950793622716,807.5049206377284,1996,0
688,803574.4742879682,2103,2,3,1,0,2,3,8,1649.9536501043597,453.04634989564033,1955,0
689,679107.3097357802,566,2,2,1,0,1,4,9,510.5429899796385,55.45701002036151,2015,0
690,784237.1329764712,732,2,3,1,0,1,2,9,535.1844615489216,196.8155384510784,1958,0
691,979102.9884235575,2656,4,3,2,0,1,1,4,2503.6784450573523,152.3215549426477,2017,0
692,762785.2927665742,1669,1,2,2,0,1,5,6,1399.8452286151946,269.1547713848054,1972,0
693,1360164.9800960019,2658,1,3,1,0,1,3,12,1982.1529969509622,675.8470030490378,1992,0
694,1734627.972499928,4706,2,3,2,0,0,3,12,3448.5750156691292,1257.4249843308708,2000,0
695,765319.4146373788,1993,5,3,2,0,0,2,8,1689.8196243862549,303.1803756137451,2021,0
696,1012522.0352810121,4507,1,2,1,0,4,1,5,3868.132123354526,638.8678766454741,1974,0
697,1249921.2565542916,2972,4,1,1,0,0,2,11,2119.798147875149,852.201852124851,1984,0
698,870381.9627683498,3160,3,1,2,0,0,2,6,2403.9715121617405,756.0284878382595,1966,0
699,1038888.486845801,3239,3,2,1,0,0,5,12,2911.425290709083,327.57470929091687,1967,0
700,869978.042106439,2261,3,1,1,0,2,3,4,1610.7503208320275,650.2496791679725,1976,2001
701,1225622.6360038135,4014,5,3,2,0,0,4,8,3667.8814742297072,346.11852577029276,1964,0
702,728431.9765254346,2475,2,1,1,0,0,3,3,2139.7380323506686,335.2619676493314,2018,0
703,909966.9396252906,2862,4,3,2,0,0,3,8,2314.229842074373,547.7701579256268,1964,0
704,1122046.226344967,1376,5,1,2,0,1,5,12,1082.372900045995,293.62709995400496,1991,2010
705,1111524.8174796621,4312,4,2,2,0,0,4,3,3039.1503830291076,1272.8496169708924,1983,2016
706,1085506.5515572021,3948,4,1,2,0,0,1,10,3578.087151457069,369.912848542931,1997,0
707,737110.8118980125,1812,2,1,2,0,0,4,7,1333.0529998477475,478.9470001522525,1957,0
708,873797.9426028751,1960,3,1,1,0,2,1,8,1523.6755760124229,436.3244239875771,1959,0
709,1017329.0678848487,3209,2,2,1,0,0,4,4,2702.8660749960595,506.1339250039405,1954,0
710,970966.7289548895,2824,5,1,1,0,0,2,4,2150.4707756503053,673.5292243496947,1997,0
711,1002057.0280080097,2233,5,2,1,0,1,4,11,1840.6286638896663,392.3713361103337,1975,0
712,1048672.9456144744,2105,5,3,2,0,3,5,5,1899.4166636237421,205.58333637625788,1972,0
713,1141570.9978194428,3063,2,1,2,0,1,1,8,2504.4144235656527,558.5855764343473,2011,0
714,1609736.5186001395,3921,4,2,1,0,4,3,12,3674.935041573234,246.06495842676622,1962,0
715,1284301.4222161444,4017,4,2,2,0,2,5,7,3663.002498012941,353.99750198705897,1958,0
716,675329.6365616516,2897,1,1,1,0,0,1,6,2269.103666211938,627.8963337880618,1969,2020
717,1568687.3636591781,4235,5,3,1,0,1,1,12,3387.959899403244,847.040100596756,2006,0
718,774300.958659276,3370,4,2,1,0,0,3,4,2715.652767516479,654.3472324835211,1973,0
719,744800.0285277863,1660,1,1,2,0,1,2,10,1421.8644729636735,238.1355270363265,1982,0
720,965644.5518606642,742,4,3,2,0,0,5,12,572.6006077644741,169.39939223552585,1969,0
721,1367287.784375475,3090,5,2,2,0,0,3,9,2911.744959740388,178.2550402596121,2009,0
722,688055.9611874127,1563,3,2,2,0,3,3,4,1331.943359200818,231.0566407991821,1997,0
723,1422387.9291155292,4824,5,3,1,0,0,2,8,3858.478400441807,965.521599558193,2013,0
724,1140262.4815671977,3095,2,3,2,0,2,5,10,2665.5763447366003,429.4236552633997,1979,0
725,1009278.4582369142,1419,4,1,2,0,0,3,9,1133.5699274854137,285.4300725145863,2022,0
726,444580.66564615857,505,4,1,2,0,0,2,3,456.7467047236516,48.25329527634841,1966,0
727,664406.5260780447,967,2,2,1,0,2,5,7,814.1755522133785,152.82444778662148,1963,2012
728,1040489.7979628793,4670,2,3,1,0,1,4,4,3318.000562726583,1351.9994372734168,1968,0
729,687370.4048015526,503,3,3,2,0,1,1,8,374.32717607850014,128.67282392149986,2020,0
730,711436.324606115,1145,4,3,2,0,0,2,9,1049.1045247797042,95.8954752202958,2008,0
731,628068.4998871284,617,4,2,2,0,1,1,9,518.7272982155348,98.2727017844652,2016,0
732,1140205.3202070105,3428,3,3,2,0,1,4,5,3214.0443593724162,213.95564062758376,1993,0
733,1042254.3285833473,3051,1,3,1,0,1,3,9,2190.9401191344873,860.0598808655127,1981,0
734,1364585.0578627484,4789,3,2,2,0,0,3,7,3705.800789370432,1083.199210629568,1960,0
735,833641.7938288955,1346,5,1,2,0,3,5,10,1007.3273450951161,338.67265490488387,1951,0
736,1245323.4448364868,3262,4,1,2,0,1,2,10,2735.0567583125344,526.9432416874656,2017,0
737,873677.6431731519,1641,2,2,1,0,3,2,9,1305.7407589505326,335.2592410494674,1966,0
738,854234.0814920234,2310,5,3,1,0,1,5,8,1707.825465929117,602.174534070883,1989,0
739,640730.2420903255,1223,4,2,2,0,1,1,4,1052.6213976931315,170.37860230686852,1995,0
740,546527.8416850968,724,3,1,2,0,0,3,8,603.8700042092908,120.12999579070924,1953,0
741,1618360.5660557498,4708,5,1,2,0,0,3,11,3618.964567775746,1089.0354322242538,1987,0
742,938871.8670539311,2548,4,2,2,0,2,2,4,2089.2143549073744,458.7856450926256,2012,0
743,1099138.0640622664,4915,1,2,2,0,0,2,3,4356.825954606861,558.1740453931388,1978,0
744,695809.5811177347,2073,1,1,1,0,0,5,7,1557.4820453358786,515.5179546641214,1968,0
745,838673.276095137,2328,2,2,1,0,0,4,8,1800.0711445804063,527.9288554195937,1978,0
746,762570.736933688,2417,4,1,1,0,0,1,5,1901.037563951619,515.962436048381,1984,0
747,1569752.968150891,4734,1,2,2,0,3,4,10,4197.550738427421,536.4492615725794,2019,0
748,922633.301740435,2526,3,2,1,0,2,4,9,2303.0316216163974,222.9683783836026,1972,0
749,841795.3251891136,4244,4,2,1,0,0,2,4,3370.148194724549,873.8518052754512,1995,0
750,735832.6419688503,1401,3,1,1,0,0,2,9,1084.5914568573298,316.40854314267017,1993,0
751,788013.7422470606,2539,3,2,2,0,1,2,3,2341.876329863727,197.12367013627318,1997,0
752,700897.3346057902,509,1,1,2,0,1,4,11,483.4691876215183,25.5308123784817,2001,0
753,772172.560334177,760,4,1,1,0,4,1,9,659.3671915357418,100.63280846425823,1957,0
754,918697.5543975229,2173,5,2,2,0,1,2,8,2058.9069690928723,114.09303090712774,2004,2008
755,795301.7464385098,2719,1,2,1,0,0,3,4,2351.912077335848,367.08792266415185,2015,0
756,727899.6992994105,2560,1,1,1,0,1,1,5,2261.414574085008,298.5854259149919,1989,0
757,1168038.5430882582,4213,4,1,1,0,4,3,3,3358.451933625706,854.5480663742942,1980,0
758,882899.2302112018,2119,4,3,1,0,1,1,12,1712.6645580227487,406.3354419772513,1997,0
759,595696.4115607087,820,3,1,2,0,1,2,7,603.547811117826,216.45218888217403,2010,0
760,1048126.384447783,1842,4,3,2,0,0,5,11,1668.2763817993393,173.72361820066067,2001,0
761,995299.7326491043,2876,3,3,2,0,1,2,8,2682.6314432078966,193.3685567921034,1987,0
762,1074129.7440579783,3332,1,3,2,0,2,4,7,2851.723965367195,480.276034632805,1985,0
763,1084270.335924179,3324,2,2,1,0,0,4,5,2612.370913318126,711.629086681874,2004,0
764,1037578.5045067631,2494,5,2,2,0,0,1,7,1841.829178870917,652.1708211290829,1962,0
765,1023144.2964913944,3458,1,1,1,0,0,4,10,2649.8275605802446,808.1724394197554,1986,0
766,950191.0051959122,2538,4,3,2,0,0,2,4,1938.6579120304946,599.3420879695054,1996,0
767,1189562.536827475,3990,5,2,2,0,0,3,7,3404.994064453164,585.0059355468361,2020,0
768,1067194.969455795,4177,2,2,2,0,0,2,8,3910.755373205944,266.2446267940559,1971,0
769,1132204.3603678143,1618,2,2,1,0,1,1,12,1152.1259782745035,465.8740217254965,1988,0
770,1131276.6214335554,2104,3,2,1,0,0,4,10,1473.3377295866794,630.6622704133206,2007,0
771,1624382.4256044459,4527,5,2,1,0,0,3,10,3848.155915477738,678.8440845222622,1979,2004
772,645123.4859987829,735,3,3,1,0,2,5,7,566.6961099071476,168.30389009285238,1967,0
773,933814.9919182082,2469,1,3,2,0,1,3,11,2271.818464308721,197.1815356912789,1967,0
774,1339557.5426204624,4929,5,3,1,0,1,3,6,3853.5541919169427,1075.4458080830573,2023,0
775,1078255.3861005201,2408,1,3,1,0,0,2,11,1860.0220355183912,547.9779644816088,1988,0
776,700166.8798420059,875,3,1,2,0,1,5,9,671.4554483915025,203.5445516084975,1975,0
777,1413624.8361693579,4030,5,3,2,0,0,1,8,2966.939223472756,1063.060776527244,2020,0
778,967279.7891189782,3135,3,2,1,0,2,1,6,2650.2745092146856,484.7254907853144,1956,0
779,796478.7440227731,2070,5,3,2,0,0,3,4,1536.0505392079535,533.9494607920465,2018,2006
780,1186744.6391485666,3060,3,1,1,0,1,3,10,2466.8428372395724,593.1571627604276,2014,0
781,1253869.0738549936,3891,2,2,2,0,0,4,8,3172.110563831682,718.8894361683178,1995,0
782,852535.1744857767,3465,3,3,1,0,1,5,5,2443.251235608045,1021.7487643919549,1967,0
783,1495206.5029391306,4143,2,3,1,0,1,3,9,2917.508140074748,1225.491859925252,1962,0
784,1351878.3275829435,4350,3,3,1,0,0,4,12,3610.7312990230516,739.2687009769484,1974,2018
785,710325.1344192738,1372,5,2,1,0,0,5,9,1199.1399131545925,172.86008684540752,1957,0
786,1005386.8726448736,1752,5,2,1,0,1,1,8,1639.0584072388172,112.94159276118285,2023,0
787,1019901.0451283874,1814,5,1,2,0,4,4,4,1351.030595365179,462.9694046348211,1981,0
788,1416628.3301356935,3398,4,2,1,0,2,5,10,2466.318358615952,931.6816413840479,1966,0
789,518072.9731079395,577,1,2,1,0,0,4,3,411.4136805742415,165.58631942575852,1997,0
790,953477.0399730826,3121,5,3,1,0,0,3,3,2524.921445067829,596.0785549321708,2012,0
791,1560814.0913278002,4727,2,2,1,0,3,2,8,4045.3044013492668,681.6955986507332,1989,0
792,583198.3802988849,1100,5,3,1,0,1,1,7,1001.1521731065975,98.8478268934025,1964,0
793,1094239.2877983863,1565,4,3,2,0,1,3,11,1362.5848101971876,202.4151898028124,1955,0
794,1201819.602750334,2636,2,2,2,0,3,3,9,1982.509760000331,653.490239999669,2012,0
795,756665.7794180512,2949,4,1,1,0,2,5,4,2404.740202625657,544.2597973743432,1957,0
796,1090092.6785914213,2843,2,1,2,0,1,4,9,2637.1286656388766,205.87133436112344,1981,0
797,774286.4780450177,2363,3,2,1,0,0,1,5,1847.1222826585067,515.8777173414933,1994,0
798,676651.704184352,1818,1,1,2,0,0,3,3,1499.2729509342828,318.7270490657172,2001,0
799,1104540.3502961327,4097,1,3,2,0,1,5,10,3849.710544008806,247.2894559911938,1962,0
800,1372005.7483284196,4262,4,3,1,1,0,1,5,3766.2313799387744,495.76862006122565,1973,0
801,915407.9447678826,2690,1,2,2,0,0,4,10,2385.855409344038,304.144590655962,1989,0
802,807060.0082199577,1492,4,1,2,0,0,3,9,1138.5205836461337,353.4794163538663,1963,0
803,1052246.3803395976,3212,4,1,1,0,0,3,4,2581.4025889990176,630.5974110009824,2019,2001
804,878364.761949175,2692,4,3,1,0,1,3,3,1939.8162757640935,752.1837242359065,2011,0
805,833047.1870872574,1748,1,2,2,0,1,1,9,1488.651803901083,259.348196098917,2010,0
806,698928.5330757214,3554,4,1,2,0,0,1,3,2579.9642511960055,974.0357488039945,1950,0
807,1311498.3967722608,4533,1,2,2,0,0,1,8,4120.394534034898,412.60546596510176,2015,0
808,1367061.9163515272,2497,4,1,1,0,3,1,12,2256.385201547233,240.614798452767,1981,0
809,1714058.0680931096,4187,5,3,2,0,0,5,12,3489.451139599777,697.548860400223,1962,2019
810,1242619.4962743286,2651,4,3,2,0,2,2,10,1949.2577885013313,701.7422114986687,1982,0
811,1197911.6363476329,4518,2,2,2,0,3,5,9,3191.4914615189423,1326.5085384810577,1981,0
812,967886.0083676503,3610,4,3,1,0,0,3,6,3246.0295724571715,363.9704275428285,2005,0
813,681334.6805008661,2470,3,1,1,0,1,5,3,2099.586748384291,370.4132516157092,1973,0
814,557726.2071797317,697,4,3,1,0,3,4,3,611.7794892033187,85.22051079668131,1953,0
815,797185.4434304616,3126,2,2,1,0,0,1,6,2425.6252687629712,700.3747312370288,1972,0
816,752066.769556195,1702,2,2,2,0,1,4,7,1408.1849049525856,293.8150950474144,1978,0
817,1011366.1200225943,2535,1,2,1,0,0,4,9,2248.0216305795034,286.9783694204966,1970,0
818,616543.0362201319,977,5,1,2,0,0,3,6,796.8810880556455,180.11891194435452,1979,0
819,1090461.9828447676,1754,4,1,2,0,2,1,12,1491.5069816840885,262.4930183159115,1969,0
820,731430.3822273504,1422,1,1,2,0,2,4,3,1276.1483970727304,145.8516029272696,1965,0
821,1198554.9784007298,919,5,1,2,1,2,3,12,692.7469432499505,226.2530567500495,2016,0
822,1081951.405479118,2704,4,1,1,0,0,1,9,1937.367929205658,766.6320707943421,1998,2004
823,979727.7226656072,3097,3,3,1,0,0,2,4,2579.664353245266,517.3356467547342,2007,0
824,636188.6331214759,1620,4,1,1,0,1,3,4,1159.1609371416387,460.83906285836133,1993,0
825,950576.5835293992,3568,2,1,1,0,0,5,10,3181.3691065751436,386.63089342485637,1974,0
826,764560.0441523675,1450,2,3,1,0,1,1,12,1275.7141497672483,174.28585023275173,1972,0
827,1119852.6063140705,2836,3,1,2,0,1,4,12,2610.3342840688956,225.6657159311044,2008,0
828,1217233.4540597557,2743,1,2,1,0,1,4,12,2358.6797087267882,384.32029127321175,1950,0
829,1235863.536890481,3145,5,1,1,0,1,5,7,2254.3340900040535,890.6659099959465,1964,0
830,1336607.5269620477,2357,4,1,1,0,0,5,12,1799.069889944757,557.930110055243,2001,0
831,636400.0992587208,2365,2,2,1,0,0,4,4,2133.1897030977075,231.81029690229252,2007,0
832,1194599.6563752047,3412,1,2,2,0,0,1,7,2530.96395196849,881.0360480315098,1990,0
833,1126271.801069895,3353,3,2,2,0,1,3,10,2932.601252145829,420.3987478541708,1993,0
834,1343694.8317130448,3728,2,2,2,0,1,5,8,3336.801696417885,391.19830358211493,1953,0
835,1056527.5743444457,4219,3,1,2,0,2,5,5,3301.4854187878154,917.5145812121846,2017,0
836,1092510.9172285928,3728,4,2,2,0,2,5,10,2909.9812452115107,818.0187547884893,1956,0
837,1195504.1374593505,2871,5,2,1,0,4,2,11,2410.062874437865,460.93712556213495,1995,0
838,1166498.7370282933,3391,2,3,2,0,0,1,7,3103.855488592851,287.1445114071489,1958,2015
839,906096.565678149,4256,2,2,2,0,0,1,4,3217.4361988359433,1038.5638011640567,1982,2006
840,960104.9383806261,4725,4,2,2,0,0,1,4,4419.361244075088,305.6387559249124,1982,0
841,758295.0081244196,594,1,3,1,0,1,1,9,504.769124695786,89.23087530421401,1953,0
842,1031121.2911439224,3174,5,3,1,0,0,1,3,3009.052355018031,164.947644981969,2014,0
843,937565.7040741452,2455,2,1,2,0,2,4,12,1773.5004231021292,681.4995768978708,1983,0
844,812066.7164580856,1293,5,3,1,0,1,5,4,946.0112106258098,346.9887893741902,2013,0
845,1056970.5651642035,2334,2,1,1,0,3,4,12,2116.145492466817,217.8545075331831,1974,0
846,988446.946955143,2616,5,3,2,0,3,2,6,2396.7503557249174,219.24964427508257,2004,0
847,1044233.0301664841,4606,3,3,1,0,0,3,3,3737.14567965913,868.8543203408699,1958,0
848,1020756.8178748064,3825,2,1,1,0,0,5,6,3360.3305621861077,464.6694378138923,1966,0
849,1296569.5851096746,3419,5,3,1,0,1,2,12,3134.844591444074,284.155408555926,1970,0
850,1039917.0629285045,3097,1,1,2,0,0,4,7,2201.291690028428,895.7083099715719,2009,0
851,1252867.6998283428,3705,3,3,2,0,0,3,11,3125.121579297506,579.8784207024942,1962,0
852,619954.8012715345,1314,3,2,2,0,1,2,3,1200.1683989539517,113.83160104604826,1952,0
853,728965.849874492,845,1,3,1,0,0,3,7,675.6102320435336,169.38976795646636,2017,0
